,YLabel,Max,Min,Mean,SD,Variance,RMS,ZeroXings,TPeaks,TMax1,TMax2,TMax3,FPeaks,FMax1,FMax2,FMax3,PSD,RelativeAlpha,RelativeBeta,RelativeTheta,RelativeDelta
117,2,109,-63,18.45505617977528,38.75072601345525,1501.6187665698772,42.92094902455605,12,14,67.74636906958425,93.464555905559,107.19388850114117,14,18.768639394169362,21.923374598583443,26.722037105567935,1478.49,0.13,0.14,0.25,0.46
118,2,69,-56,-10.224719101123595,27.756061311501625,770.3989395278373,29.579449288732864,7,10,16.289168385022354,29.092045390758905,64.93574880529357,10,6.689138169590925,13.234039478116618,23.922173164022485,983.09,0.03,0.02,0.35,0.52
119,2,73,-122,-4.786516853932584,39.471643045629925,1558.0106047216252,39.76080165583444,10,11,30.945579735104626,49.98865182678393,70.83904671784884,10,3.60898614871125,15.439524473447541,33.129480049291224,2405.78,0.01,0.01,0.16,0.65
120,3,164,-51,33.04494382022472,44.98237110680253,2023.4137103901035,55.81560733766059,12,13,85.49046082541588,162.54139625760175,110.13186989938617,11,12.326073362474839,30.207440998951558,39.82661683639907,1800.62,0.09,0.08,0.22,0.47
121,3,76,-28,26.353932584269664,27.025653880726892,730.3859676808486,37.74805598089892,8,16,64.77930316132321,72.7109090339366,73.19611112663696,10,4.727999163451065,11.817514498530826,28.264990487501283,796.5,0.03,0.04,0.15,0.58
122,4,157,-159,9.629213483146067,54.61003365486864,2982.2557757858854,55.452479909287085,15,15,91.7107335984901,112.05052733672925,145.71814902117012,17,22.589241273235857,39.89195978853706,25.709956091825966,2382.32,0.41,0.17,0.16,0.2
123,1,386,-315,10.47752808988764,161.93174470884782,26221.889944451465,162.2703563172456,11,13,239.77176758466362,316.8685497351941,364.8905202574856,16,50.20085802026001,60.36012307469003,142.57888861599605,31421.55,0.2,0.14,0.56,0.08
124,2,264,-140,-5.275280898876405,104.78349833727398,10979.5815237975,104.91620519423846,3,9,34.4512148761317,261.23280152002764,133.88640884478258,14,5.428233497766551,25.37683378057614,117.93343687003257,5918.23,0.02,0.01,0.11,0.34
125,2,134,-97,9.707865168539326,45.40558849116495,2061.667466229011,46.43177912119619,14,12,66.21776635628039,92.74976815043843,110.74662979159265,14,17.6527401928097,21.141788032649504,39.89080314331642,1889.64,0.13,0.28,0.1,0.32
126,5,79,-83,-1.8202247191011236,30.68490160431275,941.5631864663552,30.73884195109474,34,21,48.12075224415785,49.00424736552786,68.52374037231543,12,11.8970155039471,12.509688753887895,12.688755196888211,922.08,0.18,0.43,0.12,0.13
127,5,130,-106,-23.084269662921347,47.78002826360719,2282.9311008711024,53.06424979910272,14,20,46.94012687504006,110.12805499119419,80.23819167496252,16,15.893969951921282,22.320518875137598,30.959162217316383,3048.57,0.05,0.25,0.32,0.35
128,2,83,-55,0.5674157303370787,33.04811703242661,1092.178039388966,33.05298776207682,4,18,76.46082319281214,77.46429880488438,79.04242317300341,10,9.614073901782772,15.154290036249101,32.47953194528737,460.1,0.07,0.07,0.14,0.3
129,3,192,-129,10.42134831460674,79.15755157415971,6265.917971215754,79.84060666045889,4,12,110.2582672139446,113.04965222866372,160.44892030156754,16,13.110951855582314,25.497188355205466,96.84976117202244,7036.71,0.01,0.01,0.05,0.53
130,2,177,-115,-9.47191011235955,74.26086571842768,5514.676177250347,74.86249567324727,4,11,105.17245299032776,117.83816893395985,174.84015375724903,11,14.500733263076754,23.67040762636634,79.45757146697167,4295.54,0.08,0.01,0.16,0.42
131,1,726,-1623,24.39325842696629,483.21779856854147,233499.4408534275,483.833103363249,19,16,555.8947337858675,579.2895837851834,606.1804177097383,17,219.12948509613258,279.30652339730705,300.255590577567,222063.81,0.08,0.4,0.22,0.23
132,3,67,-109,-19.865168539325843,39.46530007949836,1557.5099103648533,44.182969925760695,7,10,29.155686285081103,51.841068893311444,64.16388053323946,11,10.135579575445048,24.054440020575598,36.085799598616056,1647.41,0.06,0.03,0.31,0.58
133,5,126,-104,7.02808988764045,48.84766848659401,2386.0947165761895,49.35067136366985,30,19,78.16171560632098,114.30267912349822,80.3856828497407,13,19.935350454624192,26.821325767881472,20.729777378739684,2391.88,0.33,0.54,0.04,0.07
134,3,159,-94,18.584269662921347,58.99148843360944,3479.995707612676,61.84958194294327,8,13,111.98426956051112,155.45455510443068,155.9790808159327,13,24.463414755783862,40.08819007337298,58.93871053100344,3499.12,0.03,0.02,0.25,0.56
135,1,1461,-694,-16.146067415730336,399.4502134763887,159560.4730463325,399.77639817693824,20,14,526.8124917931391,959.1077459652902,1312.782094290244,19,164.64725164675065,198.5820848015749,227.08619016071557,172001.79,0.19,0.36,0.31,0.09
136,2,1012,-294,-20.780898876404493,314.23644263888,98744.54188233813,314.9228280713379,3,9,-87.0838433087061,979.5658327454503,870.7923943145825,6,51.17808027302008,128.25988677812305,294.0666507109335,28203.23,0.01,0.0,0.02,0.39
137,3,61,-113,-13.752808988764045,33.88970242288695,1148.5119303118295,36.57392083702892,13,14,23.987618798504123,58.953354051969335,34.869296114727305,12,10.882224260264204,14.376598092955275,23.148825818974505,1844.58,0.06,0.02,0.17,0.67
138,3,-39,-95,-73.70786516853933,13.669618775407255,186.85847746496654,74.96471079893885,0,14,-60.403977799254776,-43.59601584744999,-40.909066960420304,8,3.0910594003162353,7.055369535877134,12.277203016494523,254.83,0.01,0.05,0.31,0.59
139,3,45,-64,-12.617977528089888,21.199165564444,449.4046206287084,24.670183978399713,11,17,13.509291914108475,13.765535147107528,41.11373984828094,6,3.756281887304362,7.4684391148655385,17.06261387447503,503.86,0.03,0.02,0.08,0.8
140,3,101,-100,-9.51123595505618,51.80432487737394,2683.688076000505,52.67021630289037,7,7,64.19836726609955,77.26550809917565,98.96592656677191,9,15.653351268115758,41.14430619314454,42.60495990582374,3392.98,0.02,0.01,0.3,0.71
141,1,181,-376,-24.60112359550562,92.99023386486968,8647.183594243155,96.18939066448283,11,14,45.528783890900144,107.31714054564213,137.96642364587103,17,35.37572189326673,47.244949508968496,71.6946717847862,4994.1,0.14,0.32,0.09,0.42
142,5,-32,-130,-73.28089887640449,18.893544919931237,356.9660396414594,75.67731615071507,0,18,-40.64290020061894,-40.302533821841365,-40.1770628399379,10,6.532564734982838,8.611746850565059,10.1524341211348,264.8,0.22,0.38,0.17,0.2
143,3,51,-121,-12.308988764044944,48.62676042380861,2364.5618293144794,50.160472821813244,7,15,35.94904187823,48.93197998839423,40.476267989895945,15,16.840675674278458,34.130302115128536,42.01454442548163,2044.18,0.02,0.03,0.16,0.57
144,1,1136,-1668,44.89325842696629,597.5448033219125,357059.79197702307,599.2288349447258,14,14,758.9844896818968,760.4345510890014,1029.603262418323,18,207.5982175991862,247.15659990189934,436.7553745659926,536191.97,0.02,0.27,0.06,0.49
145,3,40,-63,-0.48314606741573035,19.393391877885268,376.10364852922623,19.399409234605198,26,15,24.311415575235387,26.650302126312315,38.50996341982093,10,8.938229508254459,9.403877789287678,13.395374554150465,464.53,0.07,0.05,0.22,0.51
146,3,126,-72,23.39887640449438,55.76277400766274,3109.4869650296673,60.47308808075268,12,21,106.82446555236771,106.85591053506835,124.58843099484153,12,8.08245043551685,22.150044564958247,69.94403164366153,2688.21,0.0,0.03,0.05,0.51
147,3,68,-3,30.230337078651687,16.60708461581803,275.7952594369399,34.49157200427146,2,15,58.22063614310429,64.87608621394983,65.93338497249675,10,3.9788053884753283,5.754954586267211,13.660050728038678,300.49,0.06,0.09,0.28,0.45
148,2,147,-168,-15.646067415730338,70.2435051276961,4934.150012624668,71.96491810738235,13,15,71.79172975240847,139.7883563990969,114.41342832456536,13,16.996779117129066,46.41538698976509,61.97827832658891,3137.0,0.01,0.05,0.33,0.31
149,1,1081,-1525,-4.938202247191011,576.0398429582973,331821.9006754198,576.0610093704086,26,17,711.2899525004821,1031.3857221186843,773.2749061784275,18,286.92286894504844,330.17921531983177,376.8590185786393,363014.04,0.03,0.56,0.17,0.19
150,5,-23,-157,-65.42134831460675,24.720164047627147,611.0865105415978,69.93596589625896,0,19,-31.791188387346754,-31.37692257452479,-31.25508247438959,13,9.412532969578594,9.635131386991578,15.232567870739508,528.31,0.11,0.55,0.11,0.08
151,3,45,-115,-43.764044943820224,29.710975716399002,882.7420780204511,52.89644324399485,4,15,-12.69714258087316,-1.3411104195118349,41.381770550343134,14,13.375997337248068,17.838589271150582,18.543144751865672,1159.88,0.07,0.03,0.5,0.28
152,5,46,-87,-8.235955056179776,31.990350536664266,1023.3825274586557,33.03352059872013,16,22,37.03757735282008,38.711597710457205,39.27009906727189,14,8.649780648909273,10.269307771035548,33.37020428065245,1278.03,0.03,0.12,0.08,0.51
153,3,159,-137,11.02247191011236,72.11530678393697,5200.617472541347,72.95280912720607,17,21,121.23562227288201,141.9335854369043,138.76225701143258,15,22.578197848867713,42.795590971032304,57.45385974831115,5411.06,0.07,0.16,0.38,0.29
154,2,139,-133,-11.460674157303371,57.66379819277795,3325.1136220174217,58.79167180951145,4,11,83.1101762560647,104.34554137749753,115.30944860884742,11,12.157212105090949,33.25006582402144,57.531233226338664,2388.43,0.02,0.02,0.25,0.41
155,2,72,-105,-21.702247191011235,34.87354516325381,1216.164152253503,41.074952043712216,8,10,9.209868740623508,70.02218534025187,12.620717735359998,11,9.162281099175953,12.15229873215168,35.55540200910824,996.2,0.03,0.01,0.05,0.76
156,1,1054,-398,-28.741573033707866,282.4696872705796,79789.12422673902,283.9281638851472,6,12,351.13882310931024,415.0411092262717,997.499069290354,17,106.74048825300143,152.78235740791962,254.10361775741978,79421.31,0.07,0.08,0.18,0.59
157,4,72,-55,7.415730337078652,28.33460146529231,802.849640196945,29.288951784405217,16,16,45.45382282444328,55.663297130809774,66.66425198863118,13,9.631836783686124,11.776234743609674,21.990919285343345,573.9,0.2,0.16,0.14,0.28
158,4,132,-85,13.241573033707866,49.41049178716157,2441.396698649161,51.154041434242316,22,19,104.48407060007624,106.80587190065077,120.70217784020565,13,14.87860422695992,19.156734973902903,38.06358758078219,2086.95,0.3,0.17,0.19,0.24
159,1,362,-323,-11.404494382022472,118.43119835518624,14025.948743845467,118.97903696010931,13,13,119.12555931103113,295.1732764361724,122.91405341788823,14,56.951916778736404,60.552590275509246,66.82622231696591,12612.8,0.17,0.21,0.32,0.24
160,1,391,-640,-45.325842696629216,186.1983523310739,34669.82641080673,191.63574412662763,14,12,119.13894480119333,246.59922122580315,355.22947293504416,15,62.98504395783123,77.1114546884521,184.51656197025335,28463.38,0.09,0.43,0.05,0.41
161,5,70,-51,7.966292134831461,22.35990062398886,499.9651559146574,23.73661657212617,17,17,47.3207954361333,56.83495767780334,64.89782275738209,10,6.806892723503666,11.034239439228937,16.92835690509321,356.74,0.09,0.21,0.58,0.07
162,4,92,-182,-10.157303370786517,56.71254124354881,3216.312334301225,57.61495592350493,12,14,63.84512957806254,65.41692002679707,87.67990397255468,12,14.60743727132283,28.785647218410794,50.691033863626174,4327.25,0.33,0.06,0.03,0.38
163,4,258,-150,0.2640449438202247,84.42504121194392,7127.587583638428,84.42545412001517,20,12,144.35535737567767,156.53966148000694,242.205578146915,17,46.442451097046366,47.14183802877478,50.22520911422842,5534.87,0.41,0.29,0.05,0.21
164,1,752,-792,-45.674157303370784,293.9276940544307,86393.489332155,297.4552369307491,11,13,537.5483301505167,585.8859340292098,702.3251037216187,13,121.56929799750378,163.9878311352798,178.27111096941272,108695.31,0.26,0.21,0.4,0.12
165,1,383,-145,15.629213483146067,114.79423526442079,13177.716449943191,115.85330709153254,10,11,150.03679588559754,164.24872639425234,377.77777419683366,14,54.80046573657772,69.94889440408029,88.89183261326166,8386.05,0.02,0.1,0.07,0.56
166,5,101,-53,8.089887640449438,32.58201077020985,1061.5874258300707,33.57132270056049,19,17,56.521672214206234,91.7695385008061,79.2760622281418,14,13.463810459455127,17.747840733159837,18.780850395274612,1178.66,0.18,0.27,0.26,0.25
167,4,111,-122,-9.646067415730338,49.06809658538132,2407.6781025123096,50.00724666586957,25,18,74.64931910336495,93.90593509321587,85.88663234956607,11,14.447577235233743,15.647516602869906,32.510271974480226,2531.39,0.05,0.44,0.2,0.21
168,5,86,-95,-9.786516853932584,31.19347811052397,973.033076631738,32.69264426081263,30,24,52.042276493209144,64.22864625017974,59.329374437912236,15,12.995705869019703,17.008594818575705,18.351814180981897,904.19,0.16,0.47,0.16,0.08
169,1,674,-450,-37.78651685393258,285.5640769869273,81546.84206539576,288.0532293194234,14,9,511.4494829262684,525.6271864557295,636.0736282407853,15,76.99517526359567,94.38461283656238,252.4568410681155,92763.24,0.2,0.12,0.67,0.01
170,4,237,-212,0.05056179775280899,104.15671384510085,10848.621039010224,104.15672611745062,24,13,139.85268975699455,202.27271851698274,213.67945006513582,11,27.79746177350316,31.361687423463238,115.70906298578434,11258.05,0.19,0.61,0.1,0.04
171,1,182,-308,-44.11797752808989,97.08222283927793,9424.957991415218,106.63655064087675,15,13,115.5565736468472,135.7303050444165,158.79266822497684,14,42.53751914585071,59.64509714551771,44.55153769176313,5720.87,0.11,0.32,0.2,0.28
172,5,48,-99,-12.764044943820224,28.476689647874284,810.9218533013504,31.206452804335413,19,18,35.10527183457381,42.97031881835949,35.39230966549498,11,12.129467292474352,13.058153384587525,21.062614445626917,532.56,0.17,0.26,0.37,0.17
173,5,220,-45,63.39325842696629,52.9646093367226,2805.249842191643,82.60723367950155,13,21,128.83466007278832,160.86314685822202,209.1200020265346,12,14.295170774958697,14.916140868259372,17.26770441877807,1731.85,0.06,0.46,0.03,0.21
174,1,477,-667,-43.247191011235955,286.1732908217502,81895.15237975,289.4226527245446,13,9,309.4130664706994,312.1355946416892,439.81671664334016,16,109.88134238292724,223.56717192791407,162.6321547290864,83448.17,0.16,0.06,0.35,0.4
175,5,86,-96,-8.219101123595506,36.80257494778764,1354.4295227875266,37.7091917981202,20,19,45.811216540965994,63.63468397272963,75.51661262710088,10,13.448502383221035,13.52514749246441,25.424610151810846,1334.15,0.14,0.34,0.11,0.33
176,1,388,-238,21.49438202247191,112.23246577052785,12596.126372932707,114.2721962310197,9,15,132.73625656398303,133.91677670649398,332.32624689278083,20,37.62129476909241,53.85110614012068,91.125927299735,23948.09,0.07,0.11,0.15,0.54
177,2,223,-70,55.859550561797754,73.20985262344352,5359.68252114632,92.08676294730073,4,12,142.73855883546423,208.26714127511093,217.03273641935775,17,29.679763901227304,42.204344956137376,67.1214559804097,2413.71,0.14,0.05,0.31,0.37
178,1,941,-752,19.04494382022472,356.02467753480363,126753.57101376091,356.53370233243925,12,9,324.6554419106279,685.1767893013357,730.4194596276266,18,140.51095251727997,149.0808610800042,256.2954310414727,131646.61,0.01,0.39,0.08,0.54
179,1,552,-423,-147.12359550561797,185.56626486712298,34434.83865673524,236.81256514643803,3,11,131.71009518729824,346.060322740879,504.48148776632473,11,47.49301419951583,60.36130293571723,133.99231116642932,22386.36,0.08,0.07,0.14,0.58
180,3,41,-132,-16.84269662921348,41.78150735400933,1745.6943567731353,45.048538117422346,6,14,28.513120673307395,39.21363134086491,31.388542991973225,13,7.905635413196779,13.809345992480205,42.86503279804511,3030.66,0.03,0.02,0.07,0.63
181,4,104,-121,-31.4438202247191,44.899509406634344,2015.9659449564458,54.81495941146813,17,18,40.066638948244226,90.01072273152847,61.95324091471859,9,16.59309077613368,19.828347164094186,23.835175991337216,1314.29,0.26,0.3,0.11,0.22
182,5,36,-125,-59.831460674157306,33.69584242518408,1135.4097967428356,68.66741209005963,3,16,-16.231387499068447,22.827510311876544,34.01344488729475,9,8.306713836923487,14.64596927986385,32.5012712185977,781.66,0.12,0.21,0.48,0.15
183,1,670,-1227,42.657303370786515,468.4513338885286,219446.6522219417,470.38951705242005,10,15,627.1064270702927,630.2825193168524,647.4602274611901,17,245.7425341160349,259.72699694153744,436.3086200462054,199370.78,0.14,0.11,0.17,0.59
184,5,97,-133,-22.325842696629213,45.00830766782199,2025.7477591213233,50.2413277216671,21,15,67.30868715148327,79.7290720120564,88.3552671115033,10,13.22130438633673,31.314268530293578,20.71958172278078,1900.42,0.25,0.51,0.05,0.17
185,2,76,-41,20.90449438202247,29.399168413341837,864.3111033960363,36.07366059556536,5,11,65.07967920634295,66.63785747134636,74.49076205143835,9,3.544054946215027,4.825259345563626,8.595077026013199,539.01,0.02,0.04,0.23,0.45
186,5,-14,-133,-77.16292134831461,22.016627434749296,484.73188360055536,80.24243462536977,0,15,-44.38554791229582,-43.38740459861403,-21.747028119486693,10,10.454083945378107,13.754456227368076,13.196721561763765,419.35,0.12,0.34,0.24,0.24
187,2,140,-119,-18.382022471910112,64.11786997274777,4111.101249842191,66.70082458260917,4,10,23.06284235666834,26.276994557324834,138.1038084722805,9,9.21603479478846,11.589813948806029,61.547882880820374,1913.42,0.08,0.05,0.22,0.64
188,3,65,-117,-11.589887640449438,43.768226495360466,1915.6576505491737,45.27673956975497,5,12,35.46106910631119,39.96925141232094,62.88706451711907,10,8.018945140905005,20.291498730426873,43.020046901379594,2071.33,0.02,0.02,0.09,0.6
189,4,67,-81,-4.073033707865169,31.865240348724978,1015.3935424820103,32.12449448734432,18,13,47.693840787635885,53.33352000952789,58.0791191727216,13,11.312733062433585,14.125557944535196,29.195552444195144,924.49,0.45,0.16,0.29,0.04
190,1,234,-313,-55.2752808988764,147.3956212519454,21725.469164246944,157.41926769838764,11,12,202.69734927791933,211.72893150530433,224.8752987761393,14,41.12911365506359,56.27782526852469,123.04245558959981,26216.25,0.12,0.13,0.74,0.03
